episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,18.0,4.04983789751281,1.1330920485187177,10.237092427184805,1.051350955464688,1.7831255095451999,[1.051350955464688, 1.7831255095451999],0.1,False,True,5.506750387990886,6,19.549800178858835,67.052,in_progress,0.0
20,19.0,4.148773336761492,1.1521373070317507,10.438386561727524,19.95919765590104,3.8118458206649697,[19.95919765590104, 3.8118458206649697],0.1,False,True,6.012924632601829,6,19.549800178858835,67.118,in_progress,0.0
20,20.0,4.2568435420004676,1.1796042574988916,12.39576672053761,-24.3,2.739129293680894,[-24.3, 2.739129293680894],0.1,False,True,6.565624483762951,7,19.549800178858835,67.179,in_progress,0.0
20,21.0,4.388323638506906,1.2097631167480327,12.558543183514338,-24.3,4.0,[-24.3, 4.0],0.1,False,False,7.238281762205909,7,19.549800178858835,67.254,in_progress,0.0
20,22.0,4.533655994599541,1.2169885878654578,7.476670961479193,-0.6408471688547195,4.0,[-0.6408471688547195, 4.0],0.1,False,False,7.981658756950059,8,19.549800178858835,67.283,in_progress,0.0
20,23.0,4.660674679220478,1.2152556806405719,3.560146416851333,7.379569571356328,1.9022288893183217,[7.379569571356328, 1.9022288893183217],0.1,False,False,8.631589707803586,9,19.549800178858835,67.38,in_progress,0.0
20,24.0,4.8277187870287035,1.2256758361081348,2.5437348547288314,-24.3,4.0,[-24.3, 4.0],0.1,False,False,9.486243039498637,9,19.549800178858835,67.45,in_progress,0.0
20,25.0,4.9791307780801395,1.2391877564360072,3.7272486153259154,24.900000000000002,4.0,[24.900000000000002, 4.0],0.001,False,False,10.260900276320045,10,19.549800178858835,67.515,in_progress,0.0
20,26.0,5.149765198273129,1.2487396673080808,3.5870131902150844,-11.42255901524345,2.003500418185682,[-11.42255901524345, 2.003500418185682],0.001,False,False,11.133981175230769,11,19.549800178858835,67.585,in_progress,0.0
20,27.0,5.300172647832439,1.2662000602565342,5.8432113666655825,-24.3,3.5000519944408155,[-24.3, 3.5000519944408155],0.001,False,False,11.90334664001454,12,19.549800178858835,67.65,in_progress,0.0
20,28.0,5.464716492887318,1.2710021768925603,3.4017829208425017,19.467273618622247,2.6048967295776406,[19.467273618622247, 2.6048967295776406],0.001,False,False,12.745162137434965,13,19.549800178858835,67.719,in_progress,0.0
20,29.0,5.63963574304751,1.266176164137315,0.01767778636812449,10.379227518293579,3.772210535209903,[10.379227518293579, 3.772210535209903],0.001,False,False,13.6402583863668,14,19.549800178858835,67.782,in_progress,0.0
20,30.0,5.818483971411491,1.273294770546821,1.395848916585565,16.171269917716888,4.0,[16.171269917716888, 4.0],0.001,False,False,14.555497422195419,15,19.549800178858835,67.846,in_progress,0.0
20,31.0,6.008074642171027,1.2979720241665986,5.249173182063084,-15.894949256609289,1.1803318109425676,[-15.894949256609289, 1.1803318109425676],0.001,False,False,15.525742613847237,16,19.549800178858835,67.916,in_progress,0.0
20,32.0,6.193334251011034,1.331906169736528,9.894521335368356,-8.499451069057763,2.123262713710562,[-8.499451069057763, 2.123262713710562],0.001,False,False,16.473893170242146,16,19.549800178858835,67.975,in_progress,0.0
20,33.0,6.391851319981235,1.354599903439499,8.131750189824258,14.232702587300057,1.1285307603777446,[14.232702587300057, 1.1285307603777446],0.001,False,False,17.488622917596715,17,19.549800178858835,68.038,in_progress,0.0
20,34.0,6.556421444482915,1.368538807700298,6.23323948392183,-9.688860248717992,3.388683901175262,[-9.688860248717992, 3.388683901175262],0.001,True,False,18.32641295375901,18,19.549800178858835,68.118,off_track,0.0
21,1.0,4.0908572190752865,0.9564734819033242,-0.10791726800437776,-7.172259428813799,2.8737315721134657,[-7.172259428813799, 2.8737315721134657],0.0,False,True,0.7173484498205769,6,19.549800178858835,68.25,prepare,0.0
21,2.0,4.090617092690832,0.95654919842973,-0.06126347873505816,24.900000000000002,3.961923800802602,[24.900000000000002, 3.961923800802602],1.0,False,True,0.7161198360302996,6,19.549800178858835,68.315,in_progress,0.0
21,3.0,4.1000796065923435,0.9571159668450698,-0.05610316849856765,-12.09872094541076,3.404788073104821,[-12.09872094541076, 3.404788073104821],1.0,False,True,0.7645194202302835,6,19.549800178858835,68.38,in_progress,0.0
21,4.0,4.127162634667981,0.9522780741367439,-1.5003011893933065,-21.412427567700924,2.4403657898285545,[-21.412427567700924, 2.4403657898285545],1.0,False,True,0.9030742219766457,6,19.549800178858835,68.453,in_progress,0.0
21,5.0,4.1697722698222615,0.9343754348984454,-5.460255134066163,-21.908016995472558,1.7983548365189999,[-21.908016995472558, 1.7983548365189999],0.5,False,True,1.121085922950648,6,19.549800178858835,68.514,in_progress,0.0
21,6.0,4.219662600706079,0.9048181285271772,-11.141076912464625,-10.351393488511604,0.5,[-10.351393488511604, 0.5],0.001,False,True,1.3763836175593471,6,19.549800178858835,68.563,in_progress,0.0
21,7.0,4.273591702564492,0.8745489367254222,-15.656892020425744,-0.8421631088955799,0.5,[-0.8421631088955799, 0.5],0.001,False,True,1.652342641601344,7,19.549800178858835,68.652,in_progress,0.0
21,8.0,4.319501566522486,0.853271101929584,-17.540220410054065,-18.463380821564204,0.5,[-18.463380821564204, 0.5],0.001,False,True,1.887251218337456,7,19.549800178858835,68.714,in_progress,0.0
21,9.0,4.369868243011992,0.8285290682343833,-19.477906049592505,24.900000000000002,3.100804376043856,[24.900000000000002, 3.100804376043856],0.001,False,True,2.1448570179484467,7,19.549800178858835,68.783,in_progress,0.0
21,10.0,4.415686097812104,0.7985967443519816,-22.291026928505307,24.900000000000002,3.1684568565866726,[24.900000000000002, 3.1684568565866726],0.1,False,True,2.3792985374763918,7,19.549800178858835,68.853,in_progress,0.0
21,11.0,4.475551324518427,0.7817595580978106,-20.729490698370704,24.900000000000002,3.769768125209295,[24.900000000000002, 3.769768125209295],0.1,False,True,2.685560780670299,8,19.549800178858835,68.919,in_progress,0.0
21,12.0,4.560183649566045,0.7798960506842789,-14.41857573263358,-23.36805400050566,2.3309954515984064,[-23.36805400050566, 2.3309954515984064],0.1,False,True,3.1183301834586343,8,19.549800178858835,68.984,in_progress,0.0
21,13.0,4.633667394279445,0.779938962947377,-9.88751427276357,-24.3,2.4189596551486146,[-24.3, 2.4189596551486146],0.1,False,True,3.4942098595872424,8,19.549800178858835,69.052,in_progress,0.0
21,14.0,4.7359296362956975,0.7591625810871051,-10.542275792916755,24.900000000000002,4.0,[24.900000000000002, 4.0],0.1,False,True,4.017173256273225,9,19.549800178858835,69.119,in_progress,0.0
21,15.0,4.841631004983958,0.7349079833553906,-11.09992432070505,-10.094899251237964,0.5,[-10.094899251237964, 0.5],0.1,False,True,4.5578738578217095,10,19.549800178858835,69.186,in_progress,0.0
21,16.0,4.9459108973837145,0.7177924772869678,-9.43022806065853,-6.25445566294896,4.0,[-6.25445566294896, 4.0],0.1,False,False,5.091148058943198,10,19.549800178858835,69.253,in_progress,0.0
21,17.0,5.056484266307795,0.688026207039696,-11.741651008825603,-5.790586503948205,3.99379754309112,[-5.790586503948205, 3.99379754309112],0.1,False,False,5.656756348518327,11,19.549800178858835,69.315,in_progress,0.0
21,18.0,5.16522450730247,0.6522231574613871,-14.541864054374283,6.954266969528614,1.4878763016981007,[6.954266969528614, 1.4878763016981007],0.001,False,False,6.212714795840722,11,19.549800178858835,69.383,in_progress,0.0
21,19.0,5.281426410262278,0.6104417269971841,-17.609815634672696,-24.3,3.777661349075924,[-24.3, 3.777661349075924],0.001,False,False,6.807079982605383,12,19.549800178858835,69.454,in_progress,0.0
21,20.0,5.398825950990131,0.5603674859046888,-20.675216219829256,24.69285083006103,4.0,[24.69285083006103, 4.0],0.001,False,False,7.407380815901863,12,19.549800178858835,69.519,in_progress,0.0
21,21.0,5.518614194184145,0.502698452214948,-23.066944150352366,1.5809886607691084,0.5,[1.5809886607691084, 0.5],0.001,False,False,8.019520916973015,13,19.549800178858835,69.583,in_progress,0.0
21,22.0,5.64660664019782,0.4401638032949558,-24.60373559728739,21.925401076469388,3.031987893884099,[21.925401076469388, 3.031987893884099],0.001,True,False,8.674081520186165,14,19.549800178858835,69.655,off_track,0.0
22,1.0,5.068364648139714,0.9560585921698906,-0.05480924607412618,24.900000000000002,4.0,[24.900000000000002, 4.0],0.0,False,True,0.7174376726306358,11,19.549800178858835,69.784,prepare,0.0
22,2.0,5.068107025107381,0.9561883216741316,-0.0036990212000970364,-24.3,1.899118464466245,[-24.3, 1.899118464466245],1.0,False,True,0.7161198514519616,11,19.549800178858835,69.851,in_progress,0.0
22,3.0,5.07493272980257,0.9584295817873878,0.6424921812621442,1.3644048715605592,0.5,[1.3644048715605592, 0.5],1.0,False,True,0.751033558612868,11,19.549800178858835,69.924,in_progress,0.0
22,4.0,5.091548119264294,0.9594593301475383,0.8101638860235636,18.834364262568794,2.9965739896513015,[18.834364262568794, 2.9965739896513015],1.0,False,True,0.8360232914716687,11,19.549800178858835,69.985,in_progress,0.0
22,5.0,5.118726504297521,0.9642357656162303,1.9144433390774782,3.381017404095875,4.0,[3.381017404095875, 4.0],1.0,False,True,0.9750430070738294,11,19.549800178858835,70.049,in_progress,0.0
22,6.0,5.169315139717901,0.9732606816123093,3.506963790183073,-18.44174080935347,4.0,[-18.44174080935347, 4.0],1.0,False,True,1.233823524647046,11,19.549800178858835,70.116,in_progress,0.0
22,7.0,5.225858647131716,0.9755580374647034,3.2981337132810857,-3.286466167945381,1.3805588726563702,[-3.286466167945381, 1.3805588726563702],1.0,False,True,1.5230529016371674,12,19.549800178858835,70.183,in_progress,0.0
22,8.0,5.291445718930144,0.9687625905256959,0.7164277748341111,17.33312684280271,3.6269509856821207,[17.33312684280271, 3.6269509856821207],1.0,False,True,1.8585361650627408,12,19.549800178858835,70.248,in_progress,0.0
22,9.0,5.377880991121552,0.9632885244221626,-0.5816504176659623,-24.3,4.0,[-24.3, 4.0],1.0,False,True,2.300665006006042,12,19.549800178858835,70.313,in_progress,0.0
22,10.0,5.482793696500321,0.9629235706935168,-0.6160036691471125,3.138264070661716,1.7014518937888914,[3.138264070661716, 1.7014518937888914],1.0,False,True,2.837307978061415,13,19.549800178858835,70.354,in_progress,0.0
22,11.0,5.5927709770844185,0.9506313938599152,-2.9571968128010546,7.041740503464652,4.0,[7.041740503464652, 4.0],1.0,False,True,3.399837883685153,13,19.549800178858835,70.453,in_progress,0.0
22,12.0,5.703171455366461,0.9410222345343512,-3.805755026662718,-24.3,3.344244393987546,[-24.3, 3.344244393987546],1.0,False,True,3.964530596096699,14,19.549800178858835,70.518,in_progress,0.0
22,13.0,5.822285263198526,0.9254823007774299,-5.44441264871734,-3.9464525781400113,4.0,[-3.9464525781400113, 4.0],0.5,False,True,4.573742082342392,15,19.549800178858835,70.584,in_progress,0.0
22,14.0,5.947254853126759,0.89342578140898,-9.639947524045267,18.380231515594925,1.153855499147316,[18.380231515594925, 1.153855499147316],0.5,False,True,5.212798890323453,15,19.549800178858835,70.652,in_progress,0.0
22,15.0,6.089348088770195,0.8572676979617391,-13.190971261539039,-24.3,1.2546230978099207,[-24.3, 1.2546230978099207],0.001,False,True,5.93946101400692,16,19.549800178858835,70.722,in_progress,0.0
22,16.0,6.215687304465582,0.8310085711913071,-12.742462609205033,1.4820954815113474,2.5455117143401136,[1.4820954815113474, 2.5455117143401136],0.001,False,True,6.585461110480317,17,19.549800178858835,70.778,in_progress,0.0
22,17.0,6.331514855043703,0.8033246232218763,-13.055665567569129,-6.030807019044154,1.4743962774050952,[-6.030807019044154, 1.4743962774050952],0.1,False,True,7.178105603775578,17,19.549800178858835,70.85,in_progress,0.0
22,18.0,6.4492057301779315,0.7643753211123396,-15.307954562938857,3.2956196218764156,0.6215410384274134,[3.2956196218764156, 0.6215410384274134],0.1,False,True,7.779977603720986,18,19.549800178858835,70.917,in_progress,0.0
22,19.0,6.5612402006938115,0.7273963290205963,-16.515858376180258,13.677435771289876,3.317126930430714,[13.677435771289876, 3.317126930430714],0.1,False,True,8.355185906070348,18,19.549800178858835,70.983,in_progress,0.0
22,20.0,6.704555614589874,0.6887211635658633,-15.557455512264655,21.971810175870328,0.5,[21.971810175870328, 0.5],0.1,False,False,9.093464651799563,19,19.549800178858835,71.053,in_progress,0.0
22,21.0,6.789311099156153,0.6830408848306398,-11.20480529148693,19.27957676818146,1.841845675652963,[19.27957676818146, 1.841845675652963],0.1,False,False,9.527137342375616,20,19.549800178858835,71.105,in_progress,0.0
22,22.0,6.901770216054541,0.6856491197907143,-6.02282696637481,-20.270550123163375,0.6778894699043155,[-20.270550123163375, 0.6778894699043155],0.1,False,False,10.109074464661813,20,19.549800178858835,71.185,in_progress,0.0
22,23.0,7.015258120813998,0.6947539629219261,-0.6720554144009248,24.900000000000002,1.857511682668162,[24.900000000000002, 1.857511682668162],0.1,False,False,10.689098549602443,21,19.549800178858835,71.253,in_progress,0.0
22,24.0,7.116607166557448,0.7037281360412846,1.735084068923582,4.745406210999292,1.7909260058235703,[4.745406210999292, 1.7909260058235703],0.1,False,False,11.191619043560655,21,19.549800178858835,71.318,in_progress,0.0
22,25.0,7.229344577726621,0.7143221244881339,3.118642452415974,-16.87594730605599,0.5,[-16.87594730605599, 0.5],0.1,False,False,11.768409510146876,22,19.549800178858835,71.386,in_progress,0.0
22,26.0,7.337127781091595,0.7126024138554516,1.68048689449725,13.99158097124987,1.8147497130472086,[13.99158097124987, 1.8147497130472086],0.1,False,False,12.235090840038785,22,19.549800178858835,71.453,in_progress,0.0
22,27.0,7.430206431762691,0.710825589056209,0.8715139528530133,24.900000000000002,3.155221736274136,[24.900000000000002, 3.155221736274136],0.1,False,False,12.70939277304824,23,19.549800178858835,71.517,in_progress,0.0
22,28.0,7.5334701195042735,0.7250136104978109,3.761717465194152,-16.17034193853907,4.0,[-16.17034193853907, 4.0],0.1,False,False,13.087688397636166,23,19.549800178858835,71.579,in_progress,0.0
22,29.0,7.6626205127963845,0.7419487751844973,5.3387631634736845,-9.138186765398116,0.5,[-9.138186765398116, 0.5],0.1,False,False,13.752749172956769,24,19.549800178858835,71.649,in_progress,0.0
22,30.0,7.779591688418284,0.7418845889018734,3.0323543925792333,21.689195912354,1.7129277548551844,[21.689195912354, 1.7129277548551844],0.001,False,False,14.111166635858567,24,19.549800178858835,71.714,in_progress,0.0
22,31.0,7.901727965772986,0.7421829868616574,1.9436030728568936,24.900000000000002,3.0637290468223104,[24.900000000000002, 3.0637290468223104],0.001,False,False,14.698961022081756,25,19.549800178858835,71.784,in_progress,0.0
22,32.0,8.035598495249761,0.7571925843098731,4.200636027453748,9.943578701303121,4.0,[9.943578701303121, 4.0],0.001,False,False,15.047737153120702,25,19.549800178858835,71.848,in_progress,0.0
22,33.0,8.17119353680169,0.7874583260268944,8.499876746084439,24.900000000000002,2.6398484936496502,[24.900000000000002, 2.6398484936496502],0.001,False,False,15.726528276603988,26,19.549800178858835,71.916,in_progress,0.0
22,34.0,8.318614433299585,0.8395313584248449,14.661574287514531,8.838823070177842,3.799015770770521,[8.838823070177842, 3.799015770770521],0.001,False,False,16.133660365317812,26,19.549800178858835,71.983,in_progress,0.0
22,35.0,8.455495849496046,0.8954321714983934,18.62226417148885,23.170078077997037,0.650453751313932,[23.170078077997037, 0.650453751313932],0.001,True,False,16.856181149655804,27,19.549800178858835,72.054,off_track,0.0
23,1.0,6.0458064796838205,0.9565282919074783,0.0347570936387906,-1.1853441379550311,2.7226156292592965,[-1.1853441379550311, 2.7226156292592965],0.0,False,True,0.717191556438368,16,19.549800178858835,72.176,prepare,0.0
23,2.0,6.045596910264273,0.9565880043691745,0.05100196310642027,-10.878954081488102,0.5,[-10.878954081488102, 0.5],1.0,False,True,0.7161198514519629,16,19.549800178858835,72.25,in_progress,0.0
23,3.0,6.053345659298118,0.9542445603737368,-0.5482485409997411,14.838345350574844,0.8989861433385761,[14.838345350574844, 0.8989861433385761],1.0,False,True,0.7557451155033673,16,19.549800178858835,72.315,in_progress,0.0
23,4.0,6.0728532876677646,0.951171624333839,-1.3481182886987002,1.736113163766987,4.0,[1.736113163766987, 4.0],1.0,False,True,0.8555153693279804,16,19.549800178858835,72.387,in_progress,0.0
23,5.0,6.102851019073805,0.956455569969913,0.2402988233566462,24.900000000000002,1.1771405309013772,[24.900000000000002, 1.1771405309013772],1.0,False,True,1.0089818376832231,16,19.549800178858835,72.453,in_progress,0.0
23,6.0,6.145014377084268,0.9759976346382275,4.530539310241576,23.011930921997102,0.8423337378754251,[23.011930921997102, 0.8423337378754251],1.0,False,True,1.2247613756239257,16,19.549800178858835,72.519,in_progress,0.0
23,7.0,6.190570782778129,1.0030078442994153,9.942254551787357,-9.533268788940733,1.2201219859167818,[-9.533268788940733, 1.2201219859167818],0.5,False,True,1.4579381381883612,16,19.549800178858835,72.584,in_progress,0.0
23,8.0,6.242796086753063,1.0257993322058736,12.962508447829377,-12.750551421204015,2.7772500427168265,[-12.750551421204015, 2.7772500427168265],0.001,False,True,1.7252039026144361,17,19.549800178858835,72.644,in_progress,0.0
23,9.0,6.30862853043066,1.043339376170505,13.54705674084104,24.900000000000002,0.5844836360138086,[24.900000000000002, 0.5844836360138086],0.001,False,True,2.0618607506449087,17,19.549800178858835,72.719,in_progress,0.0
23,10.0,6.372284643817715,1.0546158850245124,12.248399693483112,-24.3,1.4436213871894528,[-24.3, 1.4436213871894528],0.001,False,True,2.3875093395722606,17,19.549800178858835,72.784,in_progress,0.0
23,11.0,6.4404469509283935,1.0668550821982519,11.605552224985987,4.981342764368904,1.1847729762236363,[4.981342764368904, 1.1847729762236363],0.001,False,True,2.736211039860001,18,19.549800178858835,72.85,in_progress,0.0
23,12.0,6.5150997598186775,1.0859205011322417,12.415252607547108,-22.8415301395273,1.1613259810052403,[-22.8415301395273, 1.1613259810052403],0.001,False,True,3.1168648756761783,18,19.549800178858835,72.918,in_progress,0.0
23,13.0,6.58321818305493,1.1029871558110478,12.853801402522967,23.95113542057484,0.5,[23.95113542057484, 0.5],0.001,False,True,3.465190207298663,18,19.549800178858835,72.962,in_progress,0.0
23,14.0,6.653369737409728,1.1141768546262272,11.76390894234417,-20.427093202183617,0.5,[-20.427093202183617, 0.5],0.1,False,True,3.8239530900243013,19,19.549800178858835,73.04,in_progress,0.0
23,15.0,6.718066207417996,1.1257052915658965,11.298276987854546,20.735730925941088,2.788534345209861,[20.735730925941088, 2.788534345209861],0.1,False,True,4.151685988032675,19,19.549800178858835,73.118,in_progress,0.0
23,16.0,6.773952280877609,1.1355883797852464,11.353720463799688,1.2135717878864334,0.7209240720639234,[1.2135717878864334, 0.7209240720639234],0.1,False,True,4.437301573607671,19,19.549800178858835,73.18,in_progress,0.0
23,17.0,6.839606802846563,1.1623868430242028,14.369845479844935,-6.044179796883391,0.5,[-6.044179796883391, 0.5],0.1,False,True,4.7724621586222815,20,19.549800178858835,73.25,in_progress,0.0
23,18.0,6.891148738600193,1.1811306038114964,15.618371787820893,-24.3,2.53530488664172,[-24.3, 2.53530488664172],0.1,False,True,5.0299889237688715,20,19.549800178858835,73.316,in_progress,0.0
23,19.0,6.952423895461534,1.1966040940148648,15.168845779225935,4.138836966035285,0.6285288511859425,[4.138836966035285, 0.6285288511859425],0.1,False,True,5.3426319197356325,20,19.549800178858835,73.387,in_progress,0.0
23,20.0,7.008610635914301,1.2113850350586062,14.650706386556319,24.900000000000002,2.397241429873148,[24.900000000000002, 2.397241429873148],0.1,False,False,5.629282790786455,21,19.549800178858835,73.455,in_progress,0.0
23,21.0,7.066846515887803,1.242787950718574,18.417403791483128,-24.3,2.1633895808696084,[-24.3, 2.1633895808696084],0.001,False,False,5.925584249171764,21,19.549800178858835,73.515,in_progress,0.0
23,22.0,7.135074946610681,1.2793494537897805,21.156776542215347,-24.3,1.0329582199824836,[-24.3, 1.0329582199824836],0.001,False,False,6.292828991906879,21,19.549800178858835,73.588,in_progress,0.0
23,23.0,7.209896442439785,1.3025328911869571,20.08052657666944,7.501094343196119,4.0,[7.501094343196119, 4.0],0.001,False,False,6.675822201811518,22,19.549800178858835,73.65,in_progress,0.0
23,24.0,7.286815363409197,1.327295538986307,19.55594803152623,24.900000000000002,2.474424055324925,[24.900000000000002, 2.474424055324925],0.001,False,False,7.19879492222868,22,19.549800178858835,73.721,in_progress,0.0
23,25.0,7.369777744510751,1.3813585808949864,24.631779013001427,17.889019569042258,2.57134650022715,[17.889019569042258, 2.57134650022715],0.001,False,False,7.641501928069489,23,19.549800178858835,73.787,in_progress,0.0
23,26.0,7.450089386323094,1.458785537554535,32.55264873755775,-3.337885185253853,1.3505041612171818,[-3.337885185253853, 1.3505041612171818],0.001,True,False,8.380862721402924,23,19.549800178858835,73.851,off_track,0.0
24,1.0,7.023356632196674,0.9551820547427451,-0.26061707082057767,12.013729186331805,1.2431676886890657,[12.013729186331805, 1.2431676886890657],0.0,False,True,0.7175087722284312,21,19.549800178858835,73.99,prepare,0.0
24,2.0,7.023082605206502,0.9550996180716079,-0.27905318224789905,-2.8308575461285734,4.0,[-2.8308575461285734, 4.0],1.0,False,True,0.7161112713167828,21,19.549800178858835,74.047,in_progress,0.0
24,3.0,7.0332125117373945,0.9547270087280588,-0.4473183440169397,15.752775389095955,0.7671401035786185,[15.752775389095955, 0.7671401035786185],1.0,False,True,0.7679433255371348,21,19.549800178858835,74.12,in_progress,0.0
24,4.0,7.0491354769587735,0.9576121654649564,-0.37373913102020534,-15.54281899074284,4.0,[-15.54281899074284, 4.0],1.0,False,True,0.8492435014532507,21,19.549800178858835,74.181,in_progress,0.0
24,5.0,7.077701900525792,0.9619776465760641,0.37707075079002744,24.900000000000002,2.759913585358352,[24.900000000000002, 2.759913585358352],1.0,False,True,0.9951397063714007,21,19.549800178858835,74.22,in_progress,0.0
24,6.0,7.115750183990525,0.9711325845824655,2.5906336630099567,-24.3,0.5952910261487228,[-24.3, 0.5952910261487228],1.0,False,True,1.1903687978222526,21,19.549800178858835,74.312,in_progress,0.0
24,7.0,7.157303693401202,0.9852596393965543,5.966705442013805,-24.3,3.980214239105229,[-24.3, 3.980214239105229],0.5,False,True,1.4030858676303741,21,19.549800178858835,74.38,in_progress,0.0
24,8.0,7.207268831362953,0.9893424398398729,5.603062255701944,20.13399865182183,2.4538780208440056,[20.13399865182183, 2.4538780208440056],0.5,False,True,1.6587118030752135,22,19.549800178858835,74.446,in_progress,0.0
24,9.0,7.277557481167079,1.0034455061541454,7.195898838153585,-6.629628263201276,3.3154712931213166,[-6.629628263201276, 3.3154712931213166],1.0,False,True,2.0354249632281523,22,19.549800178858835,74.514,in_progress,0.0
24,10.0,7.341657553099028,1.0264289741131876,10.700512105618724,-11.75081045796431,3.699050334641825,[-11.75081045796431, 3.699050334641825],0.5,False,True,2.3707409785642843,22,19.549800178858835,74.582,in_progress,0.0
24,11.0,7.423692398271726,1.0488203988682574,12.181138794244019,24.900000000000002,1.69245352047829,[24.900000000000002, 1.69245352047829],0.5,False,True,2.7973578876343828,23,19.549800178858835,74.652,in_progress,0.0
24,12.0,7.521158486982276,1.08165211694236,14.531955830866204,24.900000000000002,3.8576369636287833,[24.900000000000002, 3.8576369636287833],1.0,False,True,3.371881314714817,23,19.549800178858835,74.718,in_progress,0.0
24,13.0,7.620215749470961,1.1309729809791005,19.574590054462938,9.229980959412782,2.7002113746327336,[9.229980959412782, 2.7002113746327336],0.5,False,True,3.9172278698497127,24,19.549800178858835,74.786,in_progress,0.0
24,14.0,7.7182328046959805,1.1959524535717714,26.070465390695205,15.141190198744294,0.5,[15.141190198744294, 0.5],0.1,False,True,4.608407294182607,25,19.549800178858835,74.843,in_progress,0.0
24,15.0,7.803598289498573,1.2747311846632416,35.03630684233704,-24.3,1.7414846947835287,[-24.3, 1.7414846947835287],0.1,False,True,5.3338362692509635,25,19.549800178858835,74.918,in_progress,0.0
24,16.0,7.887706717782195,1.3493702842711803,39.43771155079388,-24.3,4.0,[-24.3, 4.0],0.1,False,True,5.896921955553353,26,19.549800178858835,74.985,in_progress,0.0
24,17.0,7.987995589491708,1.422244248065854,37.94231550994576,24.900000000000002,2.3091213767138647,[24.900000000000002, 2.3091213767138647],0.1,False,True,6.71902423493801,27,19.549800178858835,75.054,in_progress,0.0
