episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,27.0,5.294262815627613,0.5384106909387558,-5.755554681011438,-24.3,2.8418475977571536,[-24.3, 2.8418475977571536],0.001,True,False,11.872698605227765,12,19.549800178858835,170.917,off_track,0.0
61,1.0,4.090826194007378,0.9565432525217055,-0.08777493697155907,24.900000000000002,1.3597464550828269,[24.900000000000002, 1.3597464550828269],0.0,False,True,0.7171894447251664,6,19.549800178858835,171.049,prepare,0.0
61,2.0,4.090617092690851,0.9565491984312537,-0.06126347811138956,-24.3,3.4014333012139124,[-24.3, 3.4014333012139124],1.0,False,True,0.7161198360303038,6,19.549800178858835,171.095,in_progress,0.0
61,3.0,4.1014380396969905,0.9558837051240985,-0.1488543362503413,-13.309948551715168,3.2437613024514693,[-13.309948551715168, 3.2437613024514693],1.0,False,True,0.7714734271241801,6,19.549800178858835,171.184,in_progress,0.0
61,4.0,4.126534914741206,0.9520193850833855,-0.870817289867709,-12.106993125658985,0.7919126315782821,[-12.106993125658985, 0.7919126315782821],1.0,False,True,0.8998644869761583,6,19.549800178858835,171.248,in_progress,0.0
61,5.0,4.163129904239055,0.9440897983197164,-2.571519789933343,24.900000000000002,3.9272310608280314,[24.900000000000002, 3.9272310608280314],1.0,False,True,1.0870758850661681,6,19.549800178858835,171.322,in_progress,0.0
61,6.0,4.215093165594236,0.9395015327999503,-2.8331955478022395,3.5248560385363845,4.0,[3.5248560385363845, 4.0],1.0,False,True,1.3528910522046842,6,19.549800178858835,171.378,in_progress,0.0
61,7.0,4.279595335817309,0.941587154578604,-1.6342202050388541,18.96114440849451,1.9785457474151393,[18.96114440849451, 1.9785457474151393],1.0,False,True,1.6828215528964172,7,19.549800178858835,171.453,in_progress,0.0
61,8.0,4.351558216593476,0.9522645470493979,1.0779880284622674,-6.074250593170184,0.5,[-6.074250593170184, 0.5],1.0,False,True,2.0508814798891386,7,19.549800178858835,171.512,in_progress,0.0
61,9.0,4.432065041835571,0.9693353098834708,5.026715739337091,-4.993453486613827,4.0,[-4.993453486613827, 4.0],0.5,False,True,2.4626414977433537,7,19.549800178858835,171.554,in_progress,0.0
61,10.0,4.510036875102372,0.9795980048342808,5.8602791805000924,12.352896884989729,3.8201498562536496,[12.352896884989729, 3.8201498562536496],0.5,False,True,2.8614521247889324,8,19.549800178858835,171.649,in_progress,0.0
61,11.0,4.608593548342143,0.993315228348143,6.708569830711679,-4.1106856911771,1.9508172147579688,[-4.1106856911771, 1.9508172147579688],0.5,False,True,3.365578009289169,8,19.549800178858835,171.71,in_progress,0.0
61,12.0,4.713154396356417,1.007065517294636,6.975351844127495,-24.3,2.0963201596194656,[-24.3, 2.0963201596194656],0.5,False,True,3.900397338556892,9,19.549800178858835,171.785,in_progress,0.0
61,13.0,4.823613443073764,1.0103701200445203,4.82299464659627,-24.3,3.380915137291306,[-24.3, 3.380915137291306],1.0,False,True,4.465448875678578,9,19.549800178858835,171.839,in_progress,0.0
61,14.0,4.950948927695608,1.000579945566447,0.3325320941324765,-19.181303998756153,3.356998049167896,[-19.181303998756153, 3.356998049167896],1.0,False,True,5.116824912253739,10,19.549800178858835,171.919,in_progress,0.0
61,15.0,5.081844493247519,0.9755935298054205,-5.521781231063412,-24.3,1.5859204682187944,[-24.3, 1.5859204682187944],0.5,False,True,5.78638254050076,11,19.549800178858835,171.983,in_progress,0.0
61,16.0,5.210030983576303,0.937132390301681,-12.965256827204161,23.86578080706445,1.7126834674195213,[23.86578080706445, 1.7126834674195213],0.001,False,True,6.44207006790205,11,19.549800178858835,172.054,in_progress,0.0
61,17.0,5.334276734004631,0.9019681313404991,-17.608646261450108,-24.3,2.930370913312315,[-24.3, 2.930370913312315],0.001,False,True,7.077559037450482,12,19.549800178858835,172.122,in_progress,0.0
61,18.0,5.45395799898767,0.8705383016552599,-18.5486189595506,-24.3,1.4776464222067593,[-24.3, 1.4776464222067593],0.001,False,True,7.689712854401913,13,19.549800178858835,172.175,in_progress,0.0
61,19.0,5.580259293386171,0.8241688455724273,-19.833678685781102,-16.184934452427918,3.0234211267627553,[-16.184934452427918, 3.0234211267627553],0.001,False,True,8.335558069467535,13,19.549800178858835,172.253,in_progress,0.0
61,20.0,5.6798447982581,0.7802856606060479,-21.437320301435367,19.739605101797462,0.7295776686908728,[19.739605101797462, 0.7295776686908728],0.1,False,True,8.844854566167461,14,19.549800178858835,172.316,in_progress,0.0
61,21.0,5.795169561410214,0.7243604327843453,-23.913594999332698,24.900000000000002,1.9353497953676126,[24.900000000000002, 1.9353497953676126],0.1,False,True,9.434347856278967,14,19.549800178858835,172.383,in_progress,0.0
61,22.0,5.896975774701174,0.689406136390345,-21.86825158791993,7.822540008566161,2.8095236853552694,[7.822540008566161, 2.8095236853552694],0.1,False,False,9.954980409651128,15,19.549800178858835,172.45,in_progress,0.0
61,23.0,6.029232773424708,0.6533095346275013,-18.703976964993167,20.14868873574908,1.9502328659238575,[20.14868873574908, 1.9502328659238575],0.001,False,False,10.631034100396393,16,19.549800178858835,172.487,in_progress,0.0
61,24.0,6.157370338752061,0.6249641014317573,-15.804669768760903,6.093216745466375,4.0,[6.093216745466375, 4.0],0.001,False,False,11.286021871299244,16,19.549800178858835,172.585,in_progress,0.0
61,25.0,6.290930466741929,0.6020857942757464,-12.839338965448054,-13.951233480957171,0.5,[-13.951233480957171, 0.5],0.001,False,False,11.969073898936983,17,19.549800178858835,172.622,in_progress,0.0
61,26.0,6.428763061800644,0.5729145638717748,-11.395280151942389,-11.279298238788739,2.52829190274779,[-11.279298238788739, 2.52829190274779],0.001,False,False,12.67475483375729,18,19.549800178858835,172.72,in_progress,0.0
61,27.0,6.567575098254033,0.5356699216972849,-13.147484889473384,22.85039684820293,1.0530507851379123,[22.85039684820293, 1.0530507851379123],0.001,False,False,13.388823120104265,18,19.549800178858835,172.783,in_progress,0.0
61,28.0,6.702527048842851,0.49534841196989776,-14.89159602667782,-10.75202257302483,3.5368302225583097,[-10.75202257302483, 3.5368302225583097],0.001,True,False,14.087905805331468,19,19.549800178858835,172.85,off_track,0.0
62,1.0,5.068242363383477,0.9563880075485205,0.05330633657458166,-24.3,2.6556525408711487,[-24.3, 2.6556525408711487],0.0,False,True,0.7168120599800196,11,19.549800178858835,172.982,prepare,0.0
62,2.0,5.068206779021556,0.9562683143036921,0.025748513834159825,11.538469946525925,2.871029909521352,[11.538469946525925, 2.871029909521352],1.0,False,True,0.716630080450234,11,19.549800178858835,173.052,in_progress,0.0
62,3.0,5.0760403434460875,0.9586548428412603,0.5702142772300683,3.8238212666259663,3.8431316512269253,[3.8238212666259663, 3.8431316512269253],1.0,False,True,0.7566990850539703,11,19.549800178858835,173.117,in_progress,0.0
62,4.0,5.0969916188316065,0.9615199619227134,1.0956006021196503,24.900000000000002,2.597612066674808,[24.900000000000002, 2.597612066674808],1.0,False,True,0.8638668830764862,11,19.549800178858835,173.181,in_progress,0.0
62,5.0,5.133056691843908,0.9774132295642782,4.664170847682111,24.900000000000002,0.5,[24.900000000000002, 0.5],1.0,False,True,1.0483588109318764,11,19.549800178858835,173.249,in_progress,0.0
62,6.0,5.17262286178907,1.0047835273671857,10.274231927981416,2.487691441196663,0.5,[2.487691441196663, 0.5],0.001,False,True,1.2507611144033883,11,19.549800178858835,173.321,in_progress,0.0
62,7.0,5.201760240594358,1.021926694757533,13.139020737136589,-17.149189535152054,2.404739353842534,[-17.149189535152054, 2.404739353842534],0.001,False,True,1.3998127932042748,11,19.549800178858835,173.386,in_progress,0.0
62,8.0,5.242982372955016,1.0360540518065275,14.118659242907615,8.307521606163757,2.443882944473235,[8.307521606163757, 2.443882944473235],0.001,False,True,1.6106779658353623,12,19.549800178858835,173.448,in_progress,0.0
62,9.0,5.301875251689247,1.0537480779803097,14.830279619689609,-24.3,0.5,[-24.3, 0.5],0.001,False,True,1.9119335617129667,12,19.549800178858835,173.52,in_progress,0.0
62,10.0,5.35471573369052,1.0733765226772451,17.13646209831604,4.483428221174275,3.3527185946692106,[4.483428221174275, 3.3527185946692106],0.001,False,True,2.182286357816693,12,19.549800178858835,173.583,in_progress,0.0
62,11.0,5.410591440541818,1.094528687147915,18.24588092786971,-2.3402687578800716,1.046897387313156,[-2.3402687578800716, 1.046897387313156],0.001,False,True,2.468120597067347,12,19.549800178858835,173.649,in_progress,0.0
62,12.0,5.4736119538257055,1.1223206959991208,19.668340784743396,-0.597903956050363,1.9729235608303033,[-0.597903956050363, 1.9729235608303033],0.1,False,True,2.7905084651993066,13,19.549800178858835,173.707,in_progress,0.0
62,13.0,5.54859443069979,1.1549404081586592,20.841549163638792,-24.3,2.2719442289428113,[-24.3, 2.2719442289428113],0.1,False,True,3.1743222322083655,13,19.549800178858835,173.788,in_progress,0.0
62,14.0,5.6357657944392905,1.1845972438065089,20.053736279139766,13.032261771903674,3.042642089972481,[13.032261771903674, 3.042642089972481],0.1,False,True,3.620281923179211,14,19.549800178858835,173.85,in_progress,0.0
62,15.0,5.725737924476078,1.212650315389185,19.216764161772073,24.900000000000002,3.69263686840988,[24.900000000000002, 3.69263686840988],0.1,False,False,4.080879207684093,14,19.549800178858835,173.916,in_progress,0.0
62,16.0,5.82666816567633,1.2627157083933125,22.448920233279928,10.60288403673319,2.6459535536771064,[10.60288403673319, 2.6459535536771064],0.001,False,False,4.597324243396378,15,19.549800178858835,173.982,in_progress,0.0
62,17.0,5.934827827961371,1.3387302959373075,28.4339447779515,24.900000000000002,4.0,[24.900000000000002, 4.0],0.001,False,False,5.1512605042561805,15,19.549800178858835,174.049,in_progress,0.0
62,18.0,6.046978646651883,1.4372858114227558,35.76001755913526,7.47112192475781,0.5,[7.47112192475781, 0.5],0.001,False,False,5.725376365424209,16,19.549800178858835,174.12,in_progress,0.0
62,19.0,6.141576229038757,1.5317991810460907,42.10380213997774,-17.583083739668982,2.4121439465813626,[-17.583083739668982, 2.4121439465813626],0.001,True,False,6.210249537832463,16,19.549800178858835,174.183,off_track,0.0
63,1.0,6.045784557713966,0.9566038617005074,0.04687687967472016,-18.143641182255596,2.072749093460204,[-18.143641182255596, 2.072749093460204],0.0,False,True,0.7170797665869116,16,19.549800178858835,174.315,prepare,0.0
63,2.0,6.04559691026429,0.9565880043691745,0.05100196310642027,-22.05071034448716,3.790638438470671,[-22.05071034448716, 3.790638438470671],1.0,False,True,0.7161198514519657,16,19.549800178858835,174.383,in_progress,0.0
63,3.0,6.049499996529334,0.9557271788584805,-0.11937884723307852,4.370841262817784,0.5,[4.370841262817784, 0.5],1.0,False,True,0.7360807636730166,16,19.549800178858835,174.451,in_progress,0.0
63,4.0,6.063712965412586,0.9584232828849623,1.0873346904662862,-13.340005792196658,2.560591902152019,[-13.340005792196658, 2.560591902152019],1.0,False,True,0.808794362097498,16,19.549800178858835,174.512,in_progress,0.0
63,5.0,6.087895109354802,0.956635480976147,0.45325358089247175,24.900000000000002,1.6629534451691101,[24.900000000000002, 1.6629534451691101],1.0,False,True,0.9324812679728511,16,19.549800178858835,174.583,in_progress,0.0
63,6.0,6.126498179492203,0.9589473131140196,0.8458821695414264,-24.3,3.757773258205407,[-24.3, 3.757773258205407],1.0,False,True,1.129954130204458,16,19.549800178858835,174.641,in_progress,0.0
63,7.0,6.173052509154906,0.9632637521192223,1.4738645956489085,-24.3,1.5347207187597391,[-24.3, 1.5347207187597391],1.0,False,True,1.3681098674848706,16,19.549800178858835,174.669,in_progress,0.0
63,8.0,6.233978746706223,0.9415333311914061,-3.659468500652776,24.900000000000002,0.9872234295955105,[24.900000000000002, 0.9872234295955105],1.0,False,True,1.6796358138729346,17,19.549800178858835,174.785,in_progress,0.0
63,9.0,6.293643780854076,0.920818677866425,-7.654362718255584,-24.3,0.5,[-24.3, 0.5],0.5,False,True,1.9847161491504868,17,19.549800178858835,174.823,in_progress,0.0
63,10.0,6.353464366515512,0.9080394041423064,-8.646787013623017,17.491706469576574,1.9525765614583315,[17.491706469576574, 1.9525765614583315],0.5,False,True,2.2907390316769223,17,19.549800178858835,174.917,in_progress,0.0
63,11.0,6.409103491089443,0.900070088012765,-8.381385552644167,-11.825052792804383,0.5,[-11.825052792804383, 0.5],0.5,False,True,2.5753136890561965,18,19.549800178858835,174.983,in_progress,0.0
63,12.0,6.468322130172478,0.8910454557964222,-8.388344904185034,22.6043240567387,0.5,[22.6043240567387, 0.5],0.5,False,True,2.878194452740485,18,19.549800178858835,175.051,in_progress,0.0
63,13.0,6.522820369589216,0.8801002263420244,-9.01350776692888,-18.318886030867827,2.218883117394225,[-18.318886030867827, 2.218883117394225],0.5,False,True,3.157680861781426,18,19.549800178858835,175.116,in_progress,0.0
63,14.0,6.572235844122757,0.8737332192839984,-8.838823720957867,-6.552852195915367,2.736746533235089,[-6.552852195915367, 2.736746533235089],0.5,False,True,3.410488778831616,18,19.549800178858835,175.186,in_progress,0.0
63,15.0,6.638996837567015,0.8522777389962986,-11.370247353717211,3.5522148171738586,3.490336243110235,[3.5522148171738586, 3.490336243110235],0.001,False,True,3.7521184758211508,19,19.549800178858835,175.253,in_progress,0.0
63,16.0,6.714763137779115,0.8287659376942766,-13.209537351025652,-22.8856577667255,4.0,[-22.8856577667255, 4.0],0.001,False,True,4.14218807153475,19,19.549800178858835,175.312,in_progress,0.0
63,17.0,6.819245507267725,0.7892654864560409,-16.370749990968662,-9.083492895984948,3.356301668382256,[-9.083492895984948, 3.356301668382256],0.1,False,True,4.677607929763461,20,19.549800178858835,175.378,in_progress,0.0
63,18.0,6.904208051485276,0.7403503077468969,-21.47877646652504,12.383683432220824,2.8128450422531617,[12.383683432220824, 2.8128450422531617],0.1,False,True,5.118810484196191,20,19.549800178858835,175.45,in_progress,0.0
63,19.0,7.016927551255981,0.6811275517107112,-24.34421574649174,11.154538986608838,0.5,[11.154538986608838, 0.5],0.1,False,False,5.698318387765481,21,19.549800178858835,175.516,in_progress,0.0
63,20.0,7.150698038031266,0.6377567757718351,-20.94004441424141,-10.860325373200242,3.827746919218084,[-10.860325373200242, 3.827746919218084],0.001,False,False,6.36522520359111,21,19.549800178858835,175.585,in_progress,0.0
63,21.0,7.250755786724132,0.6106465959021974,-18.73688319053934,-7.742487871267894,1.6645486241840823,[-7.742487871267894, 1.6645486241840823],0.001,False,False,6.876715767661418,22,19.549800178858835,175.65,in_progress,0.0
63,22.0,7.357746781529736,0.5690407793544137,-19.24896291600854,12.943959527798295,0.5,[12.943959527798295, 0.5],0.001,False,False,7.288819936160546,22,19.549800178858835,175.717,in_progress,0.0
63,23.0,7.470862265491414,0.5290687625381155,-19.21532813909232,-24.3,2.900962473585748,[-24.3, 2.900962473585748],0.001,False,False,7.851664332243141,23,19.549800178858835,175.786,in_progress,0.0
63,24.0,7.56933901148361,0.49808589641094847,-18.648235437526647,3.728150070908516,2.409644613444525,[3.728150070908516, 2.409644613444525],0.001,True,False,8.047657423120466,23,19.549800178858835,175.849,off_track,0.0
64,1.0,7.023372448588608,0.9550998136826452,-0.2526479301782724,2.2045076760009508,1.1435206868160785,[2.2045076760009508, 1.1435206868160785],0.0,False,True,0.7175937808024668,21,19.549800178858835,175.981,prepare,0.0
64,2.0,7.02308260520652,0.9550996180716276,-0.27905318223978226,-14.678704111103746,2.647491114665488,[-14.678704111103746, 2.647491114665488],1.0,False,True,0.7161112713167855,21,19.549800178858835,176.048,in_progress,0.0
64,3.0,7.029164829316717,0.954929006893035,-0.39570522443509276,7.850715671153484,0.5,[7.850715671153484, 0.5],1.0,False,True,0.7472297506127906,21,19.549800178858835,176.115,in_progress,0.0
64,4.0,7.047033839875768,0.9584319569812019,0.07044304870278222,-16.530208295050073,2.944910724240771,[-16.530208295050073, 2.944910724240771],1.0,False,True,0.8384528800887192,21,19.549800178858835,176.185,in_progress,0.0
64,5.0,7.07832675807987,0.9643671265645922,1.397608450325752,-1.5636634100757476,0.5,[-1.5636634100757476, 0.5],1.0,False,True,0.998216393490925,21,19.549800178858835,176.251,in_progress,0.0
64,6.0,7.112258501733957,0.964446442057445,1.1314814252787952,24.900000000000002,4.0,[24.900000000000002, 4.0],1.0,False,True,1.1724300494980162,21,19.549800178858835,176.315,in_progress,0.0
64,7.0,7.157522660273516,0.9690582803231796,2.142259103496746,-5.062506879443138,3.7256289538090757,[-5.062506879443138, 3.7256289538090757],1.0,False,True,1.4040160707473963,21,19.549800178858835,176.383,in_progress,0.0
64,8.0,7.213337633260747,0.9763742494918284,3.039153746019302,-11.790346869146568,2.722926230878706,[-11.790346869146568, 2.722926230878706],1.0,False,True,1.689602548198077,22,19.549800178858835,176.433,in_progress,0.0
64,9.0,7.292126810238565,0.9684173229547552,0.37456172010727007,-24.3,0.625282502410867,[-24.3, 0.625282502410867],1.0,False,True,2.0972048503158787,22,19.549800178858835,176.519,in_progress,0.0
64,10.0,7.363450540220085,0.9480448900635885,-4.629586765043584,12.668548257208169,1.3568043558689071,[12.668548257208169, 1.3568043558689071],0.5,False,True,2.453832769587633,22,19.549800178858835,176.587,in_progress,0.0
64,11.0,7.4356946694273365,0.9307615009180337,-7.172122746281106,24.900000000000002,3.9915882455797718,[24.900000000000002, 3.9915882455797718],0.001,False,True,2.8162647945833092,23,19.549800178858835,176.651,in_progress,0.0
64,12.0,7.515337303979213,0.9234744940796524,-6.585310943340816,12.730588390717298,4.0,[12.730588390717298, 4.0],0.001,False,True,3.189175240065473,23,19.549800178858835,176.707,in_progress,0.0
64,13.0,7.630214327393754,0.9283115392396933,-2.756487495730447,-24.3,4.0,[-24.3, 4.0],0.001,False,True,3.770813044753249,24,19.549800178858835,176.775,in_progress,0.0
64,14.0,7.7241392804279085,0.9298563702353791,-1.2520772901503934,-24.3,0.5,[-24.3, 0.5],0.001,False,True,4.172512739565429,24,19.549800178858835,176.812,in_progress,0.0
64,15.0,7.839892330618842,0.9159351216740583,-3.3410044721352987,-1.7751484796568668,0.5,[-1.7751484796568668, 0.5],0.001,False,True,4.704803347656419,25,19.549800178858835,176.918,in_progress,0.0
64,16.0,7.912856079720193,0.8988389472655355,-6.268248839155243,17.412163522228784,0.5,[17.412163522228784, 0.5],0.1,False,True,5.001932648039931,25,19.549800178858835,176.982,in_progress,0.0
64,17.0,7.983303713797227,0.8886419417122094,-6.751744675208007,-4.814407979901695,2.3624906307107625,[-4.814407979901695, 2.3624906307107625],0.1,False,True,5.14983436133925,25,19.549800178858835,177.056,in_progress,0.0
64,18.0,8.063643602514714,0.881569760436113,-6.320247377043255,-9.476713800224038,4.0,[-9.476713800224038, 4.0],0.1,False,False,5.488443343956312,25,19.549800178858835,177.117,in_progress,0.0
64,19.0,8.150231327289234,0.8638830844794886,-8.217349976129075,-21.351684152415963,2.107964969747183,[-21.351684152415963, 2.107964969747183],0.001,False,False,5.827796221020049,26,19.549800178858835,177.168,in_progress,0.0
64,20.0,8.254052039599287,0.8282208673679363,-12.649780273983282,-2.2508599221691874,0.5,[-2.2508599221691874, 0.5],0.001,False,False,5.999414680136367,26,19.549800178858835,177.252,in_progress,0.0
64,21.0,8.349275524954498,0.7969167938126724,-14.930356956111627,-24.3,1.8501002992823545,[-24.3, 1.8501002992823545],0.001,False,False,6.116473263175115,26,19.549800178858835,177.318,in_progress,0.0
64,22.0,8.447101442821479,0.7714823152095804,-14.885728864752762,-23.850518517226597,0.835954466268445,[-23.850518517226597, 0.835954466268445],0.001,True,False,6.420532022938613,26,19.549800178858835,177.386,off_track,0.0
65,1.0,7.9766936866382885,1.1190635219628646,19.911935131216786,-24.3,1.6439348254516948,[-24.3, 1.6439348254516948],0.0,False,True,0.706339827223762,26,19.549800178858835,177.515,prepare,0.0
65,2.0,7.97648374255988,1.1191271429219785,19.94467583559921,-24.3,0.9459376803976971,[-24.3, 0.9459376803976971],0.5,False,True,0.7055697425159213,26,19.549800178858835,177.584,in_progress,0.0
65,3.0,7.983456771152431,1.122139663679589,20.067225420298666,18.353079277385763,0.5,[18.353079277385763, 0.5],0.5,False,True,0.7441789438144941,26,19.549800178858835,177.65,in_progress,0.0
65,4.0,7.998877731476242,1.1314962116891172,20.798448012420447,-3.323164600871806,2.7397300132370743,[-3.323164600871806, 2.7397300132370743],0.5,False,True,0.8364140447240598,26,19.549800178858835,177.712,in_progress,0.0
65,5.0,8.021104204740839,1.1464266663349045,22.12751941908188,-24.3,0.5,[-24.3, 0.5],0.5,False,True,0.9730271196728868,26,19.549800178858835,177.782,in_progress,0.0
65,6.0,8.051534156680846,1.1537070144368355,21.29804051566876,19.28914979511352,3.2375661014944077,[19.28914979511352, 3.2375661014944077],0.001,False,True,1.098199728797239,26,19.549800178858835,177.852,in_progress,0.0
65,7.0,8.091357544380246,1.1607640329854028,19.43260105712474,-24.3,3.9655130853524074,[-24.3, 3.9655130853524074],0.001,False,True,1.278511592865278,26,19.549800178858835,177.915,in_progress,0.0
65,8.0,8.142776147446856,1.1753218359372546,17.982616221467126,-2.0552785630246184,2.9497093890273907,[-2.0552785630246184, 2.9497093890273907],0.001,False,True,1.529007629486795,27,19.549800178858835,177.982,in_progress,0.0
65,9.0,8.198587615041076,1.1873058387918416,16.625239675314113,20.740564947000866,2.9231478591695144,[20.740564947000866, 2.9231478591695144],0.001,False,True,1.7885087066972005,27,19.549800178858835,178.053,in_progress,0.0
65,10.0,8.278830662185849,1.2258799300316863,19.783323033481444,-11.664780426320762,1.7707862603689464,[-11.664780426320762, 1.7707862603689464],0.001,False,True,2.1239779194032193,27,19.549800178858835,178.111,in_progress,0.0
65,11.0,8.345612941001425,1.262167509097915,22.650260847997075,2.0771440784052047,1.2665447192957022,[2.0771440784052047, 1.2665447192957022],0.1,False,True,2.488494565828087,27,19.549800178858835,178.19,in_progress,0.0
65,12.0,8.445145177762875,1.3033402753083305,22.583643138554983,19.815257545587183,1.188089631515139,[19.815257545587183, 1.188089631515139],0.1,False,True,2.982033040225185,28,19.549800178858835,178.251,in_progress,0.0
65,13.0,8.513196336787185,1.3357577249734132,23.45051224192867,24.900000000000002,3.193703735802556,[24.900000000000002, 3.193703735802556],0.1,False,True,3.141302989400452,28,19.549800178858835,178.302,in_progress,0.0
65,14.0,8.589812757579192,1.386524201388622,27.009840203828087,23.225208648145152,2.856484284884061,[23.225208648145152, 2.856484284884061],0.001,False,False,3.569079977904183,29,19.549800178858835,178.38,in_progress,0.0
