episode;steps;X;Y;yaw;steer;throttle;action;reward;done;all_wheels_on_track;progress;closest_waypoint;track_len;tstamp;episode_status;pause_duration;
1;11.0;4.464888361848799;0.9787211923131783;4.277406495879121;-24.3;1.784028883038073;[-24.3; 1.784028883038073];1.0;False;True;2.630513354125191;8;19.549800178858835;24.584;in_progress;0.0
1;12.0;4.536156037415029;0.9918938115833166;6.346293129261443;-5.437504439722073;3.1701195560707776;[-5.437504439722073; 3.1701195560707776];0.5;False;True;2.9950238092705512;8;19.549800178858835;24.651;in_progress;0.0
1;13.0;4.621010053710198;0.9997340488586671;6.062287206991455;-11.413637001457507;0.5;[-11.413637001457507; 0.5];0.5;False;True;3.429078892821505;8;19.549800178858835;24.719;in_progress;0.0
1;14.0;4.700921297674323;1.005830256098414;5.850098361137097;15.024901725889901;4.0;[15.024901725889901; 4.0];0.5;False;True;3.837825482178921;9;19.549800178858835;24.78;in_progress;0.0
1;15.0;4.7926193199143565;1.0145006108105723;5.68986473538111;24.900000000000002;4.0;[24.900000000000002; 4.0];0.5;False;True;4.306905606003987;9;19.549800178858835;24.851;in_progress;0.0
1;16.0;4.8964322665610895;1.051540255654173;11.435351861432792;-1.5398158027642737;2.994201381398856;[-1.5398158027642737; 2.994201381398856];0.001;False;True;4.837888229027616;10;19.549800178858835;24.919;in_progress;0.0
1;17.0;5.004705261209371;1.1026101606764478;17.76234828096016;-14.550429958220976;0.5;[-14.550429958220976; 0.5];0.001;False;True;5.391762486189114;10;19.549800178858835;24.988;in_progress;0.0
1;18.0;5.103485364923869;1.1370675754327808;20.09632407609667;24.900000000000002;3.876563219189359;[24.900000000000002; 3.876563219189359];0.1;False;True;5.897025343255809;11;19.549800178858835;25.052;in_progress;0.0
1;19.0;5.204520337309484;1.172502637966559;20.66870255115409;15.808444932650286;4.0;[15.808444932650286; 4.0];0.1;False;True;6.414017645117978;11;19.549800178858835;25.107;in_progress;0.0
1;20.0;5.314886100257728;1.229376619406681;23.654876229618793;16.00135993906699;2.1047970142675534;[16.00135993906699; 2.1047970142675534];0.1;False;False;6.9785868652513665;12;19.549800178858835;25.184;in_progress;0.0
1;21.0;5.445059353574927;1.3320978849544214;32.45962938217479;19.159437397269553;4.0;[19.159437397269553; 4.0];0.001;False;False;7.644676865216464;13;19.549800178858835;25.25;in_progress;0.0
1;22.0;5.517010173031237;1.4010448509875786;37.28073097135911;4.551144083436515;2.003289591140874;[4.551144083436515; 2.003289591140874];0.001;False;False;8.013310715118124;13;19.549800178858835;25.316;in_progress;0.0
1;23.0;5.607720142679596;1.5009297292415855;43.87336386871056;24.900000000000002;0.5;[24.900000000000002; 0.5];0.001;True;False;8.47752680226143;13;19.549800178858835;25.387;off_track;0.0
2;1.0;5.068336168838392;0.9562455272617658;-0.014218672561147422;20.74278637440931;1.8459628729285678;[20.74278637440931; 1.8459628729285678];0.0;False;True;0.7172919352341087;11;19.549800178858835;25.513;prepare;0.0
2;2.0;5.068107025107378;0.9561883216741316;-0.0036990212000970364;-24.3;4.0;[-24.3; 4.0];1.0;False;True;0.7161198514519657;11;19.549800178858835;25.581;in_progress;0.0
2;3.0;5.080418210343121;0.9587966906075592;0.6954079593536486;-20.008159881784476;0.945094115233774;[-20.008159881784476; 0.945094115233774];1.0;False;True;0.7790924481071617;11;19.549800178858835;25.651;in_progress;0.0
2;4.0;5.099020605473728;0.9588449936793096;1.0490470939102365;-3.763652451246891;1.3399280680323222;[-3.763652451246891; 1.3399280680323222];1.0;False;True;0.8742463207974103;11;19.549800178858835;25.712;in_progress;0.0
2;5.0;5.127538322905131;0.9617335600064355;1.5728380696349415;22.608980007319662;0.5;[22.608980007319662; 0.5];1.0;False;True;1.0201225572815802;11;19.549800178858835;25.784;in_progress;0.0
2;6.0;5.1609690086866715;0.9754656547647945;4.506623813984123;24.900000000000002;3.8881475293024144;[24.900000000000002; 3.8881475293024144];1.0;False;True;1.1911331488797459;11;19.549800178858835;25.852;in_progress;0.0
2;7.0;5.19758046687935;0.9946031589376412;8.379485387959695;23.87627477883775;2.4903260231061632;[23.87627477883775; 2.4903260231061632];0.5;False;True;1.3784169498427576;11;19.549800178858835;25.916;in_progress;0.0
2;8.0;5.241871028307683;1.0282169443490001;14.534011288188553;-24.3;1.1923883219432667;[-24.3; 1.1923883219432667];0.001;False;True;1.6049887748720195;12;19.549800178858835;25.986;in_progress;0.0
2;9.0;5.297071795389305;1.0641787717981193;19.901697948572448;24.900000000000002;1.2679453991672367;[24.900000000000002; 1.2679453991672367];0.001;False;True;1.8873691983764624;12;19.549800178858835;26.048;in_progress;0.0
2;10.0;5.35935825332814;1.0906903800131431;20.862476508056762;-3.019283630296936;0.5;[-3.019283630296936; 0.5];0.001;False;True;2.206051578279325;12;19.549800178858835;26.115;in_progress;0.0
2;11.0;5.417072500962351;1.1207788313041802;22.569444480891637;24.900000000000002;4.0;[24.900000000000002; 4.0];0.1;False;True;2.501299543130997;13;19.549800178858835;26.184;in_progress;0.0
2;12.0;5.481983444515641;1.15369676084165;23.978008524334026;-8.856363841805035;0.5;[-8.856363841805035; 0.5];0.1;False;True;2.8333625811258534;13;19.549800178858835;26.253;in_progress;0.0
2;13.0;5.546190495344431;1.1940360394470821;26.67436039812459;-24.3;2.156888905305513;[-24.3; 2.156888905305513];0.1;False;True;3.1621125669465537;13;19.549800178858835;26.317;in_progress;0.0
2;14.0;5.6197587851178765;1.2222997606874737;24.99530977727115;24.900000000000002;2.736645870244366;[24.900000000000002; 2.736645870244366];0.1;False;False;3.5384875191499576;14;19.549800178858835;26.382;in_progress;0.0
2;15.0;5.6974554784225235;1.2489889192382753;23.272681955449787;-5.542029790133682;2.4284804587241093;[-5.542029790133682; 2.4284804587241093];0.001;False;False;3.9359763428256396;14;19.549800178858835;26.45;in_progress;0.0
2;16.0;5.808990321658158;1.2958824159651703;22.971676054399907;24.900000000000002;0.5;[24.900000000000002; 0.5];0.001;False;False;4.507013965364851;15;19.549800178858835;26.516;in_progress;0.0
2;17.0;5.862076662582663;1.3167690181565879;22.209085883440554;10.044740294353051;3.9909677804900974;[10.044740294353051; 3.9909677804900974];0.001;False;False;4.778630095401912;15;19.549800178858835;26.581;in_progress;0.0
2;18.0;5.948210462854612;1.3577115220116056;23.46878956268805;-24.3;4.0;[-24.3; 4.0];0.001;False;False;5.219800978563987;15;19.549800178858835;26.651;in_progress;0.0
2;19.0;6.053170299838029;1.403543395046508;23.2816694789416;7.203815304222019;0.5;[7.203815304222019; 0.5];0.001;False;False;5.75689389908278;16;19.549800178858835;26.713;in_progress;0.0
2;20.0;6.155626799407327;1.4375467548292098;21.17394040041862;5.610758961317632;1.5599497616736158;[5.610758961317632; 1.5599497616736158];0.001;True;False;6.281598738827965;16;19.549800178858835;26.782;off_track;0.0
3;1.0;6.045765170711532;0.9566298470026463;0.05730712361463339;15.05778646118775;4.0;[15.05778646118775; 4.0];0.0;False;True;0.7169807176775428;16;19.549800178858835;26.916;prepare;0.0
3;2.0;6.045596910264268;0.9565880043691745;0.05100196310642027;-24.3;0.758811358895147;[-24.3; 0.758811358895147];1.0;False;True;0.7161198514519629;16;19.549800178858835;26.982;in_progress;0.0
3;3.0;6.052201419720579;0.9572097397591528;0.2640987831498159;1.7808541180876567;1.5288659290361253;[1.7808541180876567; 1.5288659290361253];1.0;False;True;0.7499056713494157;16;19.549800178858835;27.05;in_progress;0.0
3;4.0;6.07227091852597;0.957238101426774;0.260557392637158;2.4096359900385913;2.5654069208041688;[2.4096359900385913; 2.5654069208041688];1.0;False;True;0.8525640919814975;16;19.549800178858835;27.115;in_progress;0.0
3;5.0;6.1046641362657486;0.961300787332269;1.2303992436817845;19.071327382525194;0.5;[19.071327382525194; 0.5];1.0;False;True;1.0182829881637074;16;19.549800178858835;27.188;in_progress;0.0
3;6.0;6.1475011786831715;0.967898006948223;2.3315154461186633;24.900000000000002;1.908722870904856;[24.900000000000002; 1.908722870904856];1.0;False;True;1.2374369027842085;16;19.549800178858835;27.253;in_progress;0.0
3;7.0;6.197293799510128;0.9867249860015672;6.2558804182644785;-22.364675536100172;3.081922196804459;[-22.364675536100172; 3.081922196804459];0.5;False;True;1.4922372230605607;16;19.549800178858835;27.316;in_progress;0.0
3;8.0;6.254332106097708;1.0115233638435295;10.486542250488197;24.900000000000002;0.5;[24.900000000000002; 0.5];0.001;False;True;1.784133266293919;17;19.549800178858835;27.381;in_progress;0.0
3;9.0;6.308453979791055;1.0313729870401558;12.973147651513074;24.900000000000002;3.4643784190587383;[24.900000000000002; 3.4643784190587383];0.001;False;True;2.060926921386183;17;19.549800178858835;27.453;in_progress;0.0
3;10.0;6.359303922343693;1.060874105679461;17.016810433337156;24.484076305624956;4.0;[24.484076305624956; 4.0];0.001;False;True;2.3211325544005232;17;19.549800178858835;27.515;in_progress;0.0
3;11.0;6.411712103186095;1.101810793146474;22.53689816931983;23.19017561108824;2.816975523926526;[23.19017561108824; 2.816975523926526];0.001;False;True;2.5893479558570744;18;19.549800178858835;27.587;in_progress;0.0
3;12.0;6.4714631031417404;1.1686359996078985;31.068297839223103;-4.035457739008827;2.7034094340638255;[-4.035457739008827; 2.7034094340638255];0.1;False;True;2.895211563534858;18;19.549800178858835;27.653;in_progress;0.0
3;13.0;6.542912140495496;1.243899840647479;37.46379090954097;-24.3;2.242809795922345;[-24.3; 2.242809795922345];0.001;False;False;3.2581127822708638;18;19.549800178858835;27.729;in_progress;0.0
3;14.0;6.623497097120385;1.3068326133758184;38.50315100971765;-8.517264877384148;3.0802416372470747;[-8.517264877384148; 3.0802416372470747];0.001;False;False;3.6699111012352374;19;19.549800178858835;27.783;in_progress;0.0
3;15.0;6.723974051130134;1.3710944041587783;35.92009278884052;24.900000000000002;0.5893660592047111;[24.900000000000002; 0.5893660592047111];0.001;False;False;4.1757917894812175;19;19.549800178858835;27.857;in_progress;0.0
3;16.0;6.819131085235001;1.4307572381661213;32.64678624300671;4.0377582067508655;4.0;[4.0377582067508655; 4.0];0.001;False;False;4.66104137828639;20;19.549800178858835;27.917;in_progress;0.0
3;17.0;6.913189346191047;1.4997090978962841;33.9750508565339;24.900000000000002;4.0;[24.900000000000002; 4.0];0.001;True;False;5.126805936156861;20;19.549800178858835;27.989;off_track;0.0
4;1.0;7.023515776899465;0.9550660881981456;-0.28839279349339264;-1.7251979354144389;3.447497549390185;[-1.7251979354144389; 3.447497549390185];0.0;False;True;0.7183285756202168;21;19.549800178858835;28.115;prepare;0.0
4;2.0;7.023082605206498;0.9550996180716254;-0.27905318224074915;13.159229468664162;1.3217545634677146;[13.159229468664162; 1.3217545634677146];1.0;False;True;0.7161112713167828;21;19.549800178858835;28.181;in_progress;0.0
4;3.0;7.031227821118816;0.952703348005289;-0.8878748320778729;24.900000000000002;1.827713792295965;[24.900000000000002; 1.827713792295965];1.0;False;True;0.7578929524244632;21;19.549800178858835;28.249;in_progress;0.0
4;4.0;7.054647971410304;0.9591268201920098;0.7621828093934895;-0.9695080143746608;4.0;[-0.9695080143746608; 4.0];1.0;False;True;0.8773636639662741;21;19.549800178858835;28.319;in_progress;0.0
4;5.0;7.1023266536533045;0.9744898838156203;4.188874851014115;-17.677773134926056;4.0;[-17.677773134926056; 4.0];1.0;False;True;1.1217450562876041;21;19.549800178858835;28.382;in_progress;0.0
4;6.0;7.138921812922629;0.9771587244020793;4.240775984818887;-24.3;2.5799697301395956;[-24.3; 2.5799697301395956];1.0;False;True;1.3089652661774476;21;19.549800178858835;28.457;in_progress;0.0
4;7.0;7.200139486777913;0.9668385777238027;0.8877982068738521;-21.39077606278157;3.092125499192978;[-21.39077606278157; 3.092125499192978];1.0;False;True;1.6219805997335883;22;19.549800178858835;28.519;in_progress;0.0
4;8.0;7.267097353072646;0.9420907802304725;-4.995793639914804;-14.108305677924665;1.2926256870057324;[-14.108305677924665; 1.2926256870057324];0.5;False;True;1.964188697519123;22;19.549800178858835;28.582;in_progress;0.0
4;9.0;7.337888832914632;0.9077775977968778;-11.340246916290337;-24.3;1.3053908209540683;[-24.3; 1.3053908209540683];0.001;False;True;2.308963047814508;22;19.549800178858835;28.649;in_progress;0.0
4;10.0;7.4149855892661165;0.8585244288631634;-18.609812483887204;22.79426918605;3.025436784890814;[22.79426918605; 3.025436784890814];0.001;False;True;2.6846916662298437;23;19.549800178858835;28.712;in_progress;0.0
4;11.0;7.485071811069259;0.8090131037684506;-24.038732614766037;-8.370776035608094;1.5998047262749076;[-8.370776035608094; 1.5998047262749076];0.1;False;True;3.007251360449076;23;19.549800178858835;28.786;in_progress;0.0
4;12.0;7.573527575218083;0.7559233882702672;-26.78073067164086;-24.3;0.6901908854586702;[-24.3; 0.6901908854586702];0.1;False;True;3.318858142457479;23;19.549800178858835;28.85;in_progress;0.0
4;13.0;7.644413547170152;0.7028439289401306;-30.12809210460447;-0.8916232546019387;1.2325485537264416;[-0.8916232546019387; 1.2325485537264416];0.001;False;False;3.6233675379739565;24;19.549800178858835;28.914;in_progress;0.0
4;14.0;7.719652250727494;0.6508374606146348;-31.653090836478576;19.066473359058417;2.165234924430215;[19.066473359058417; 2.165234924430215];0.001;False;False;3.9507786353300487;24;19.549800178858835;28.979;in_progress;0.0
4;15.0;7.7977586178849165;0.6057709589550594;-31.008692034892515;-24.3;2.590873485307289;[-24.3; 2.590873485307289];0.001;False;False;4.005709870335206;24;19.549800178858835;29.053;in_progress;0.0
4;16.0;7.879487809854282;0.5567201756689658;-31.14280626126661;8.226317146034749;3.3303368007996705;[8.226317146034749; 3.3303368007996705];0.001;False;False;4.268419781169302;24;19.549800178858835;29.114;in_progress;0.0
4;17.0;7.979264236594998;0.4905717436451192;-31.757864924761908;24.900000000000002;3.7874916973424795;[24.900000000000002; 3.7874916973424795];0.001;True;False;4.632761172780953;25;19.549800178858835;29.187;off_track;0.0
5;1.0;7.976548511805669;1.1190384092615073;19.917667076750035;12.861282529452208;2.96839779130812;[12.861282529452208; 2.96839779130812];0.0;False;True;0.7056316175847677;26;19.549800178858835;29.318;prepare;0.0
5;2.0;7.9764837425598705;1.1191271429219432;19.94467583558705;24.900000000000002;2.083963488348276;[24.900000000000002; 2.083963488348276];0.5;False;True;0.7055697425158991;26;19.549800178858835;29.383;in_progress;0.0
5;3.0;7.981735756631035;1.1224557798573662;20.18556127013636;3.320847750930337;2.7708722985867347;[3.320847750930337; 2.7708722985867347];0.5;False;True;0.7373439141737936;26;19.549800178858835;29.446;in_progress;0.0
5;4.0;7.995397148094416;1.1304943932439622;21.016524228975115;-21.93734548900889;3.014927226075394;[-21.93734548900889; 3.014927226075394];0.5;False;True;0.8184183062696138;26;19.549800178858835;29.515;in_progress;0.0
5;5.0;8.029244710250213;1.1382904230413011;19.837601740046875;24.332472649055266;0.5;[24.332472649055266; 0.5];0.5;False;True;0.988472583945682;26;19.549800178858835;29.591;in_progress;0.0
5;6.0;8.075517608517456;1.1447671162253552;17.11692541956878;3.6604900226220565;0.5;[3.6604900226220565; 0.5];0.001;False;True;1.1639632944830502;26;19.549800178858835;29.662;in_progress;0.0
5;7.0;8.10896507204597;1.1580273325944879;17.811375549492656;-10.958381176745274;3.8912185947127167;[-10.958381176745274; 3.8912185947127167];0.001;False;True;1.3392171320939505;26;19.549800178858835;29.719;in_progress;0.0
5;8.0;8.143739001487088;1.175680419813849;19.303668554753948;9.891548754325026;0.5;[9.891548754325026; 0.5];0.001;False;True;1.5339775391325638;27;19.549800178858835;29.787;in_progress;0.0
5;9.0;8.179609641898859;1.2008056390379165;21.861928254291048;-24.3;1.1828827567340974;[-24.3; 1.1828827567340974];0.001;False;True;1.7573349457972065;27;19.549800178858835;29.854;in_progress;0.0
5;10.0;8.21788197941047;1.2248924555759069;23.700814269522308;-0.3491470381658921;0.809842604815271;[-0.3491470381658921; 0.809842604815271];0.001;False;True;1.9868130415190366;27;19.549800178858835;29.915;in_progress;0.0
5;11.0;8.261756700149446;1.2473884194860163;24.328602510117086;-4.832007860214858;1.8980280581490256;[-4.832007860214858; 1.8980280581490256];0.001;False;True;2.149386868239672;27;19.549800178858835;29.981;in_progress;0.0
5;12.0;8.314274382226746;1.274878259657114;25.071991308900536;-24.3;0.5;[-24.3; 0.5];0.001;False;True;2.432010615505964;27;19.549800178858835;30.052;in_progress;0.0
5;13.0;8.372020187040786;1.30119368783763;25.050744354047655;24.900000000000002;3.287420879761994;[24.900000000000002; 3.287420879761994];0.001;False;True;2.7277022315008725;28;19.549800178858835;30.115;in_progress;0.0
5;14.0;8.430046497878687;1.3239291803029645;24.356622700710737;-24.3;0.5;[-24.3; 0.5];0.1;False;True;2.999562444587517;28;19.549800178858835;30.184;in_progress;0.0
5;15.0;8.484015926672418;1.3488065996015142;25.06066805570506;6.643166827430534;2.6190946781534787;[6.643166827430534; 2.6190946781534787];0.1;False;True;3.1189101587008827;28;19.549800178858835;30.256;in_progress;0.0
5;16.0;8.553175182440503;1.377006283141041;24.477373515069278;24.900000000000002;0.8204267024372724;[24.900000000000002; 0.8204267024372724];0.1;False;True;3.4285638156987766;28;19.549800178858835;30.314;in_progress;0.0
5;17.0;8.593000660151727;1.405135181627773;26.313600422670863;-15.313150619189631;0.5;[-15.313150619189631; 0.5];0.1;False;False;3.6584759204872253;29;19.549800178858835;30.384;in_progress;0.0
5;18.0;8.641690495384118;1.4360249134714704;27.85854671242949;-7.292063976736209;2.860785523115843;[-7.292063976736209; 2.860785523115843];0.001;False;False;3.9243730262157883;29;19.549800178858835;30.455;in_progress;0.0
5;19.0;8.705074365918083;1.458453519361278;25.606423194278676;-6.426264226698933;2.8842510447841088;[-6.426264226698933; 2.8842510447841088];0.001;False;False;3.9992780322292254;29;19.549800178858835;30.515;in_progress;0.0
5;20.0;8.773807249990469;1.4778403710410675;22.837475789468854;14.13976779614524;1.2145692947647895;[14.13976779614524; 1.2145692947647895];0.001;False;False;4.103302032419909;29;19.549800178858835;30.584;in_progress;0.0
5;21.0;8.858031455973869;1.505684979638089;21.11347635555819;2.8817878213576016;3.8170901642364226;[2.8817878213576016; 3.8170901642364226];0.001;False;False;4.394884275986843;29;19.549800178858835;30.65;in_progress;0.0
5;22.0;8.941838172674391;1.5444087863166636;22.356914669833564;-21.036330904728977;4.0;[-21.036330904728977; 4.0];0.001;True;False;4.737384941857414;30;19.549800178858835;30.715;off_track;0.0
6;1.0;8.50019373312842;1.924354188344889;77.42082809147539;1.839057757943955;0.5;[1.839057757943955; 0.5];0.0;False;True;0.717397323455754;31;19.549800178858835;30.848;prepare;0.0
6;2.0;8.500120454965497;1.9241146483387526;77.43856283216113;-6.0855337432539045;0.9272914614183273;[-6.0855337432539045; 0.9272914614183273];1.0;False;True;0.7161198514519684;31;19.549800178858835;30.921;in_progress;0.0
6;3.0;8.50089867306893;1.9304328848187773;77.62513276647562;10.027072695571814;0.7550039297177928;[10.027072695571814; 0.7550039297177928];1.0;False;True;0.7485306735507347;31;19.549800178858835;30.982;in_progress;0.0
6;4.0;8.501913539963727;1.950097629229332;78.32204144287155;-8.034906803778;1.9087530025110166;[-8.034906803778; 1.9087530025110166];1.0;False;True;0.8478399046481455;31;19.549800178858835;31.049;in_progress;0.0
6;5.0;8.506229677930746;1.9860386667776904;78.94452671344412;3.5743920899214565;1.464477393049327;[3.5743920899214565; 1.464477393049327];0.5;False;True;1.036443286727018;31;19.549800178858835;31.126;in_progress;0.0
6;6.0;8.517904163720848;2.0367062047967703;78.52325780978965;-13.39154528753487;3.1437708310988772;[-13.39154528753487; 3.1437708310988772];0.5;False;True;1.3001885108929967;31;19.549800178858835;31.184;in_progress;0.0
6;7.0;8.53181210211433;2.0993907571300694;78.16348478543367;3.5654383061028483;2.0018201596087666;[3.5654383061028483; 2.0018201596087666];0.5;False;True;1.6262212815767452;32;19.549800178858835;31.252;in_progress;0.0
6;8.0;8.55495984655487;2.173849579746348;76.46143735417729;-9.835054648362638;4.0;[-9.835054648362638; 4.0];0.001;False;True;2.0081109084851;32;19.549800178858835;31.317;in_progress;0.0
6;9.0;8.574112647380504;2.256583694100943;76.54186601526892;-0.8550957116717406;2.0025425457770165;[-0.8550957116717406; 2.0025425457770165];0.001;False;True;2.433757377229523;32;19.549800178858835;31.385;in_progress;0.0
6;10.0;8.59418524641378;2.353948260677767;77.21371544897808;3.9468749767358062;3.1080261300255376;[3.9468749767358062; 3.1080261300255376];0.001;False;True;2.934339150008297;33;19.549800178858835;31.45;in_progress;0.0
6;11.0;8.612120477466355;2.471603951465367;78.95564927403395;1.7476071470001742;2.7245296368684873;[1.7476071470001742; 2.7245296368684873];0.001;False;True;3.533752811681423;34;19.549800178858835;31.514;in_progress;0.0
6;12.0;8.627547107578685;2.5990740368327083;80.95514595381788;23.624189631946788;3.174464777064763;[23.624189631946788; 3.174464777064763];0.5;False;True;4.178164375441057;34;19.549800178858835;31.586;in_progress;0.0
6;13.0;8.636828714807695;2.738843451186552;83.70730896055589;-13.651414171859212;4.0;[-13.651414171859212; 4.0];0.5;False;True;4.892865931405021;35;19.549800178858835;31.65;in_progress;0.0
6;14.0;8.642636313746435;2.8948855318776405;85.90508390947316;-8.786421014392728;0.5;[-8.786421014392728; 0.5];0.5;False;True;5.678937821863389;36;19.549800178858835;31.718;in_progress;0.0
6;15.0;8.665141761016482;3.0582551016483213;83.78682506185143;16.58819818053851;0.5;[16.58819818053851; 0.5];0.001;False;True;6.465793857408785;36;19.549800178858835;31.768;in_progress;0.0
6;16.0;8.683550395444069;3.192289689838707;83.14834242551737;-19.190770150750982;0.5629549232779857;[-19.190770150750982; 0.5629549232779857];0.1;False;True;7.040705970120325;37;19.549800178858835;31.843;in_progress;0.0
6;17.0;8.691777759172222;3.3104276299061195;84.65111301701965;-1.3699519482651112;0.5;[-1.3699519482651112; 0.5];0.1;False;True;7.6240776729527395;38;19.549800178858835;31.919;in_progress;0.0
6;18.0;8.703842736960851;3.4101072089092264;83.9996805458549;-24.3;1.9148421590471554;[-24.3; 1.9148421590471554];0.1;False;True;8.002550161014938;38;19.549800178858835;31.993;in_progress;0.0
6;19.0;8.72591715672503;3.519785615741217;81.71811242208706;-24.3;4.0;[-24.3; 4.0];0.001;False;False;8.416082336684633;38;19.549800178858835;32.041;in_progress;0.0
